title,text
Sate Kambing & Ayam Pak Jogo,"Kebetulan kesini pesen sate, dagingnya lumayan empuk bumbu rempahnya meresap sampai kedalam, cocok banget dilidah cuma untuk nasi tidak ambil sepuasnya 😁 jadi kalo mau nambah nasi ya pesen lagi. Pelayanan ramah dan cepat."
Sate Kambing & Ayam Pak Jogo,"Untuk rasa masakannya (sate kambing, gule, tongseng, sate ayam) sudah diatas rata2. Tp untuk harga cukup lumayan tinggi(menurut saya). Saran saja untuk layanan take away mohon disediakan tempat khusus agar Konsumen tidak terbengkalai mengantri. Suwun"
Sate Kambing & Ayam Pak Jogo,"Suasana teduh, nyaman, pelayan sopan,,, masakan dgn cita rasa yg luar biasa, dr wkt saya kecil sampe sekarang masih suka ke sini"
Sate Kambing & Ayam Pak Jogo,Rasa otentik tidak pernah berubah ..salah satu rekomendasi terbaik buat makan sate kambing di Jogja...tooop...
Sate Kambing & Ayam Pak Jogo,Tempatnya lumayan luas parkiran mobil juga luas. Satenya mantap pokoknya. Harga relatif murah
Sate Kambing & Ayam Pak Jogo,Ehmmm uenak sate ayamnya dan gurih sate kambingnya. Rekomended untuk lunch atau kesempatan apapun
Sate Kambing & Ayam Pak Jogo,"Hmm mantap, ada sate, gule, tong seng kambing juga semua sudah saya rasakan, gurih dan lezatnya menu yang ada bikin selalu ingin balik lagi 😀😀👍👍"
Sate Kambing & Ayam Pak Jogo,"Sate klataknya ter the best. Nyoba di beberapa tempat, ini yg menurutku paling enak. Harga worth it. Menu lain juga ga kalah enak. Langganan! Udah berkali2 kesini."
Sate Kambing & Ayam Pak Jogo,"Mungkin kusus bulan puasa bisa ada menu minuman tambahan, sperti es campur, es buah, dll"
Sate Kambing & Ayam Pak Jogo,"Tidak hanya sate dan olahan daging kambing, yang tidak suka kambing tersedia sate ayam"
Sate Kambing & Ayam Pak Jogo,Genah mantep nek mangan nang pak jogo
Sate Kambing & Ayam Pak Jogo,"Tidak menyangka akan seenak ini dan se""murah"" ini. Rekomended"
Sate Kambing & Ayam Pak Jogo,Kuliner sate kambing legend. Sudah langganan disini sejak masih SD tahun 90an. Rasanya tongseng nya masih khas Seperti dulu. Nasi goreng kambing mantap. Daging nya banyak dan khas nasi goreng disini.
Sate Kambing & Ayam Pak Jogo,"Mau makan aneka masakan berbahan kambing, di sini tempatnya."
Sate Kambing & Ayam Pak Jogo,"Sate dan gule sedap, suasana kurang ruang kurang sejuk"
Sate Kambing & Ayam Pak Jogo,"Fair portion and tasty, worth the price"
Sate Kambing & Ayam Pak Jogo,Ada menu kambing ..ayam..dan sapi...uenakk dan murah...
Sate Kambing & Ayam Pak Jogo,"Nikmatnya sate dan tongseng khas kuliner jogja. Tersedia pilihan ayam dan kambing. Daging ataupun kepala. Yang paling saya suka disini pelayanan sangat ramah dan penyajian juga sangat cepat. Tidak perlu antri dan lama menunggu, hidangan yang diharapkan sudah didepan mata. Untuk rasa lumayan enak. Dan disini semua rasa tidak pedas. Sehingga disediakan cabai di meja makan. Untuk jam makan siang sangat padat. Kadang tempat sampai penuh. Untuk parkir mobil atau motor juga nyaman."
Sate Kambing & Ayam Pak Jogo,"Terletak di kota Yogyakarta, dekat dengan JEC, sebuah rekomendasi tempat makan sate ayam dan kambing yang populer,"
Sate Kambing & Ayam Pak Jogo,"Sate kambing muda yang enak! Sejak lama sate pak jogo ini dikenal menyajikan olahan kambing muda yang enak-enak. Mulai dari sate, gulai, sampai tongseng. Dagingnya empuk dan nggak prengus. Secara harga juga ramah di kantong. Seporsi sate kambing+nasi+es teh cuma 38ribu. Mantap. Lokasi deket banget sama JEC."
Sate Kambing & Ayam Pak Jogo,Harga terjangkau. Rasa pas. Tempat luas & bersih.
Sate Kambing & Ayam Pak Jogo,"sate 30rb, tongseng 30rb, sate klatak 32rb.... rasa enak, tempat nyaman/luas, pelayanan cepat"
Sate Kambing & Ayam Pak Jogo,"Langganan sejak 2005, dr awal cuma di depan...sekarang udah full pe belakamg"
Sate Kambing & Ayam Pak Jogo,Sate kambing terlalu keras dan matangnya tidak rata
Sate Kambing & Ayam Pak Jogo,"Pas dateng malem-malem, lagi ujan, jadi agak sepi. Udah dua kali dateng, rasanya masih mantep."
Sate Kambing & Ayam Pak Jogo,sate kambing yang menurut saya enak banget.. sate ayamnya juga..
Sate Kambing & Ayam Pak Jogo,"Suka sama tongseng nya, sate nya jg enak, daging nya ga malu2in dg harga yg lmyn pricey"
Sate Kambing & Ayam Pak Jogo,"Enak, langganan kesitu dengan rekan kerja"
Sate Kambing & Ayam Pak Jogo,"Menu makanan sate nya enak, empuk & relatif murah. Penyajian nya jg cpat. Lokasi di dkat Sblah Utara Gedung JEC"
Sate Kambing & Ayam Pak Jogo,"Sate lumayan enak, minta daging tapi banyak diberi lemaknya, pelayan laki gemuk tidak ramah, yg cewek ramah"
Sate Kambing & Ayam Pak Jogo,Sate kambing favorit dari semenjak kuliah sampai sekarang masih tidak berubah rasanya... mantaapp
Sate Kambing & Ayam Pak Jogo,"Sate nya enak, tongsengnya biasa aja, nasi gorengnya biasa"
Sate Kambing & Ayam Pak Jogo,"The place is wide, clean The waiter is friendly The food is delicious.."
Sate Kambing & Ayam Pak Jogo,Tidak disarankan bagi penderita asma untuk makan disini.karena asapnya masuk kedalam. Ada tempat yang bebas asap di belakang. Tp tidak banyak. Saran pake exhause dong di dapurnya. Seru lagi ada musik. Mb mba servernya the best.
Sate Kambing & Ayam Pak Jogo,"Salah satu dari 10 sate terenak di Yogyakarta, letaknya tidak jauh dr JEC sehingga mudah sekali dijangkau. Rasanya enak empuk, dan bikin ketagihan. Jika anda pengila sate bisa boleh dicoba. Bagi anda yg ndak suka prengusnya kambing, bisa dicoba menu sate ayamnya. Tersedia berbagai menu sudah sy sertakan di foto. Harga update untuk tahub2023. Selamat mencoba"
Sate Kambing & Ayam Pak Jogo,Enak Murah Nyaman Pelayanan cepat dan ramah
Sate Kambing & Ayam Pak Jogo,Potongan satenya cukup besar dan empuk
Sate Kambing & Ayam Pak Jogo,"Sate klatak yg tempatnya agak tersembunyi didekat JEC, ternyata tempatnya lumayan luas juga dan kalo kesini enaknya pas lagi sepi, daging2 sate kambing dan tongsengnya mantep, harganya juga masih terbilang standard, pokoknya recomended klo lagi nyari sate klatak yg ga jauh2 dri kota"
Sate Kambing & Ayam Pak Jogo,"Pelayanan bagus, makanan enak, semoga bisa konsisten dengan tekstur daging yg bisa empuk terus, terkadang dagingnya agak alot terkadang empuk, tempat lumayan walaupun tidak terlalu besar, ada toilet disamping dan ada mushola, pembayaran skrng bisa menggunakan QRIS, untuk harga parkir standar"
Sate Kambing & Ayam Pak Jogo,"g menunggu lama, baru saja pesan.. g sampai 5 menit pssanan sdh siap... 👍👍👍"
Sate Kambing & Ayam Pak Jogo,"Lumayan lah, first time nyobain sate & gule disini. Saran: untuk tambahan toping bawang, kubis itu diperbanyak dan tolong langsung cabe nya di iris juga jadi kita mudah untuk makananya. Bisa juga tambahan tomat, daun bombai biar nikmat. Hihihi Overall MANTAP sihhh sate & gule nya. Harga juga affordable, sesuai harga."
Sate Kambing & Ayam Pak Jogo,"Sate kambing dan sate klathak selalu enak, recommended kudu order yg ini aja"
Sate Kambing & Ayam Pak Jogo,"Asli makanannya enak-enak terus kambingnya gak berasa kambing gitu karena nggak bau, harganya pun gak terbilang mahal untuk porsi makanan yang didapat karena banyak gitu seporsinya jadi worth it banget."
Sate Kambing & Ayam Pak Jogo,yummy all sates here. You should try!
Sate Kambing & Ayam Pak Jogo,"Rasa satenya ternyata alooot, dan kayak dibumbuin kecap dan gula aja, nggak kerasa ketumbar, daun jeruk, dan rempah2 lain semestinya. Garam nya juga kurang. Jadi rasanya anyep, nggak sesuai ekspektasi dan nggak sesuai apa yang dibilang orang2 kalo empuk dan enak. Jauuuuh rasanya. Semoga jadi pertimbangan buat calon pembeli. Ngapunten jujur, matur suwun 🙏👍"
Sate Kambing & Ayam Pak Jogo,"Dagingnya empuk, ga alot sama sekali. Saya paling suka sate klataknya"
Sate Kambing & Ayam Pak Jogo,Masih ada 4orang yg makan jam 20.40wib jendela2 nako sudah ditutupin bikin gk nyaman makan..langsung angkat kaki dehh
Sate Kambing & Ayam Pak Jogo,"Sate klataknya enak, sop iga sapinya enak, nasinya banyak, pelayanan cepat, banyak meja, ada fasilitas mushola dan toilet, sate kambingnya juga enak. Tempat stategis dan ada tempat parkir sebrang jalan. Saya datang di jam makan siang, rame tapi tidak menunggu terlalu lama makanan datang. Makjosss sukses terus pak usahanya."
Sate Kambing & Ayam Pak Jogo,"Rasa enak, masakan cepat, tempat nyaman"
Sate Kambing & Ayam Pak Jogo,"sate kambing yang sudah cukup terkenal. tempat luas, bisa memilih tempat duduk di dalam atau luar ruangan. satenya gak empuk2 amat sih. pencinta sate wajib ke sini."
Sate Kambing & Ayam Pak Jogo,"Rasa sate kambing enak, walaupun ada yang agak alot, pelayanan cepat makanan cepat datang, tempat makan yang bagian depan kena asap sate jadi kalau selesai makan disana baju rambut baunya asep sate, lebih baik pilih tempat makan yang dibelakang biar enggak terlalu kena asap."
Sate Kambing & Ayam Pak Jogo,"Rasa lumayan, daging empuk. Harga standar. Pelayanan cepat. Tidak perlu takut kehabisan waktu akibat pelayanan yg lama,, khususnya ketika jam makan siang.."
Sate Kambing & Ayam Pak Jogo,Sate klataknya malah lebih enak drpd kebanyakan sate klatak di pusatnya sana. Pelayanan cepet bgt pula
Sate Kambing & Ayam Pak Jogo,Sate kambingnya enak banget. Empuk gak alot sama sekali. Harganya murah porsinya juga oke. Tempatnya enak gak luas bgt tapi sejuk adem karena banyak tanaman hias. Recommended buat ke jogja wajib coba sate kambing di sini.
Sate Kambing & Ayam Pak Jogo,"sate & tongsengnya enak empuk.tempat strtegis ,pelayanan ok cepat. cuma untuk kebersihan ruangan mungkin perlu cat ulang yg cerah biar kliatan terang..karena gelap."
Sate Kambing & Ayam Pak Jogo,"Makanan kambing lengkap ada di sini. Sate, klatak, tengkleng, gule, tonseng dan lain sebagainya. Saya lebih suka sate klatak dan gule daging kambing. Daging sate klataknya empuk, terasa juicy daging kambing karena dibakar tanpa bumbu hanya ditebari garam. Gulenya terasa gurih dan manis dengan santan tidak terlalu kental. Salah satu rumah makan wajib dikunjungi di Yogyakarta."
Sate Kambing & Ayam Pak Jogo,"Sate kambing nya agak alot, saya kurang bisa makan daging kambing yg agak alot. Tp sop iga nya mantuuuuullll empuuuuk bgt sukaaaaa"
Sate Kambing & Ayam Pak Jogo,Daging sate besar dan rasa enak. Favorit tiap ke jogja
Sate Kambing & Ayam Pak Jogo,"Sate pak jogo, pertama kali makan tahun 2014 sampai 2022 rasa masih sama"
Sate Kambing & Ayam Pak Jogo,"Masakannya enak,,dari tekstur daging juga pas,,,mantap pokokmen"
Sate Kambing & Ayam Pak Jogo,"Satenya enak. Harganya standar sate kambing Tempat parkir cukup luas Tempat duduk ada di dalam ruangan, dan ada yg di luar ruangan."
Sate Kambing & Ayam Pak Jogo,"available satay goat, chicken, gule, tongseng with good taste and not fishy the service is quite satisfying, it's just that when you leave this restaurant, your whole body smells of smoke"
Sate Kambing & Ayam Pak Jogo,Sate kambingnya empuk.. tongseng ayam kampungnya juga yummy
Sate Kambing & Ayam Pak Jogo,Enak sate kambingnya ...besar2..manis khas jawa
Sate Kambing & Ayam Pak Jogo,"Makan disini ke sekian kali, daging alot, tidak dibakar dgn sempurna"
Sate Kambing & Ayam Pak Jogo,"Porsi sate nasi relatif kecil, rasa enak empuk"
Sate Kambing & Ayam Pak Jogo,Mau cari sate enak di dekat pusat kota sisi timur ya disini tempatnya. Paling enak adalah sate klataknya…
Sate Kambing & Ayam Pak Jogo,Lokasi nya strategis Tempat nya cukup bersih Pelayanan ramah dan cepat Menu nya gak cuma sate saja Rasa nya cukup lumayan Dekat dengan JEC jogja
Sate Kambing & Ayam Pak Jogo,Suka banget sama sate klathak nya
Sate Kambing & Ayam Pak Jogo,Sate kambing bumbu kecapnya juara! Potongannya besar namun empuk dan juicy tidak amis
Sate Kambing & Ayam Pak Jogo,Untuk rasa beneran lezat dibandingkan yang lain Tekstur tidak alot Bumbu nagih banget Harga sesuai dengan kualitas Pasti kembali lagi jika ada uang lebih
Sate Kambing & Ayam Pak Jogo,Sate favorit di wilayah timur kota yogyakarta..
Sate Kambing & Ayam Pak Jogo,pelayanan cepet.. harga terjangkau dan rasanya mantap... juga parkir terjaga aman
Sate Kambing & Ayam Pak Jogo,"Tempat favorit bersama teman2. Yang biasanya dipilih: sate manis, sate klatak, tongseng, tongseng kepala."
Sate Kambing & Ayam Pak Jogo,baunya saja sudah bikin pengen mampir..
Sate Kambing & Ayam Pak Jogo,"Semuanya sudah bagus. Untuk tempat mungkin kurang besar ya, soalnya pengunjungnya banyk banget. Semoga kedepannya tambaah laaris dan tempatnya diperlebar"
Sate Kambing & Ayam Pak Jogo,"Lokasi strategis, ga jauh dri JEC. Pesan sate kambing, sate ayam kampung dan tongseng ayam kampung. Sate kambing dan sate ayamnya oke banget!. Sate kambing disajikan tanpa tusukan (udah diprotolin dri tusuk sate), rasanya enak dan ga bau kambing, potongan daging lumayan besar. Sate ayam kampungnya 11,12 sama sate ayam p*dom*ro mataram (ini dagingnya lebih besar). (-)Kuah tongseng cenderung encer, tapi rempahnya lumayan kerasa. Slot parkir mobil luas."
Sate Kambing & Ayam Pak Jogo,"Pas makan disini ku kira kambing semua menunya... Ternyata ada juga sate ayam. Sate di sini enak, cocok yang lagi cari sate disekitaran JEC"
Sate Kambing & Ayam Pak Jogo,"Lokasi mudah dijangkau, satenya ada yg dikit alot dan ada yg empuk, tongseng dan gulenya oke."
Sate Kambing & Ayam Pak Jogo,Sedap...maknyuusz..satenya empuk...gule n tongseng jg mantaff....berhubung mkn mlm saat hujan...mk Jeruk nipis hangat lbh cucook dinikmati ...
Sate Kambing & Ayam Pak Jogo,Banyak daging yg bercampur dengan urat dan lemak. Pesan yang polos daging semua tidak bisa.
Sate Kambing & Ayam Pak Jogo,One of the options to have good sate
Sate Kambing & Ayam Pak Jogo,"Sate , Tongseng dan Tengkleng nya enak...mungkin karena kita duduk dibagian dalam yg jauh dari tempat pelayanan maka sedikit masalah utk minta sesuatu yg diperlukan, sehingga akhirnya kita harus jalan kedepan mendatangi untuk minta sesuatu yg kita inginkan , sepert tambahan makanan dan lainnya..."
Sate Kambing & Ayam Pak Jogo,"Porsi pas, enak dan affordable price."
Sate Kambing & Ayam Pak Jogo,"Pesan tongseng dan sate. Satenya alot, tongsengnya just so so."
Sate Kambing & Ayam Pak Jogo,"Satenya enak, rasanya khas dan ga bau kambing. Tongsengnya juga enak, dagingnya lembut dan kuahnya manis khas Jogja. Recommended buat para pecinta sate kambing..."
Sate Kambing & Ayam Pak Jogo,Lumayanlah...beda rasa dgn waktu 2 yll
Sate Kambing & Ayam Pak Jogo,Tongseng Ayam kampung nya Mak Nyoss pokoknya the seputaran kota Jogjakarta
Sate Kambing & Ayam Pak Jogo,"Nasi goreng menurun rasanya. Daging nya kok agak kenyal, tolong diempukin lagi dong"
Sate Kambing & Ayam Pak Jogo,"daging empuk, soal rasa tergantung selera"
Sate Kambing & Ayam Pak Jogo,"Anda penggemar sate kambing,tongseng,tengkleng dan gulai...disinilah tempatnya"
Sate Kambing & Ayam Pak Jogo,"Ada menu sate kambing, tongseng, gulai kambing juga sate ayam yg potongannya mantab, rasa juga enak jadi salah satu warung makan langganan"
Sate Kambing & Ayam Pak Jogo,Satenya meskipun empuk tapi sulit dikunyah.
Sate Kambing & Ayam Pak Jogo,"Sate dan tongsengnya enak, harga terjangkau, pelayanan cepat"
Sate Kambing & Ayam Pak Jogo,"Olahan ayam dan kambing yang enak2 terutama satenya. Sate ayamnya daging tok besar2 enak. Sate kambingnya ada yg biasa ada yg klatak. Sedia juga macam tongseng, nasi goreng, dll. Enak semua tp favorit nya satenya :9"
Sate Kambing & Ayam Pak Jogo,"Enak dan murah, terutama sate dan tengklengnya"
Sate Kambing & Ayam Pak Jogo,Lokasi mudah di cari.... Gmaps akurat cuy... Harga harmonis. Cocok buat yang suka kambing. Tapi kalo gak suka ada pilihan ayamnya. Parkiran luas. Recommended 👍👍👍
Sate Kambing & Ayam Pak Jogo,"Sate kambing favorit di Yogyakarta, rasanya pas di lidah, dagingnya empuk, endess pokoknya"
Sate Kambing & Ayam Pak Jogo,Wuenaaakk... dagingnya uempuuuk. Bumbunya pas dan harganya muurih. Parkirnya juga luas. Cocok buat makan bersama.
Sate Kambing & Ayam Pak Jogo,"Pelayanan ramah & cepat, dan soal rasa gk pernah bohong, mantap 👍👍👍👍👍👍 pokoknya sukses turus pak jogo"
Sate Kambing & Ayam Pak Jogo,Sate klataknya enakk banget bener bener worth it kesana. 1 porsi sate klataknya ada 5 tusuk tapi dagingnya besar besar. Cuma kalo mau kesana jangan pas banget makan siang soalnya pasti penuh
Sate Kambing & Ayam Pak Jogo,"Pelayanan cepat Makanamya enak dan sate empuk Tempatnya luas Tapi asapnya masuk ke ruangan,parkiran mobil jg lmyan panas Harga lmyaan lah,d atas rata² sate kambing"
Sate Kambing & Ayam Pak Jogo,Anything from this place is perfect.
Sate Kambing & Ayam Pak Jogo,"Daging kambing dimasak dengan baik sampe se empuk itu.... Enakk... recommend Pelayanan cepet, tempat bersih 👍🏼👍🏼"
Sate Kambing & Ayam Pak Jogo,"Sate ayam kurang, sate kambing masih sedikit alot"
Sate Kambing & Ayam Pak Jogo,Sate kambingnya masih alot dan agak prengus. Tapi seneng sama konsepnua jual ayam juga.
Sate Kambing & Ayam Pak Jogo,"Manis bat, tanamannya banyak jadi seger"
Sate Kambing & Ayam Pak Jogo,"Daging sate. lumayan empuk, tp bumbu kecap nya saya kurang cocok.. Belum nyoba menu lainya.. Mungkin lain kali kalo kesini pesen lainya. Sirkulasi udara kurang sip.. Asep masuk ruangan semua.. Baju jadi bau asep. Harusnya asapnya diarahkan ke luar atao keatas.. Jd ga nyaman masih ada acara tp baju udah bau asep.."
Sate Kambing & Ayam Pak Jogo,"Daging nya kurang empuk,lemaknya ada koyornya shg tdk bisa dimakan..."
Sate Kambing & Ayam Pak Jogo,Menu kesikaan keliarga saya. Rasanya pas dan Mak Nyus
Sate Kambing & Ayam Pak Jogo,"Rasanya mantab, selalu rame pengunjungbsetiap hari"
Sate Kambing & Ayam Pak Jogo,"Makanannya enak, tempatnya juga cukup nyaman"
Sate Kambing & Ayam Pak Jogo,Satenya da best dah enakkk pollll
Sate Kambing & Ayam Pak Jogo,Taste is good but price is on the high side for a regular serving.
Sate Kambing & Ayam Pak Jogo,"Untuk rasa enak, cuman kemarin pas datang untuk kedua kalinya ada sedikit tragedi... Aq datng berdua dlm keadaan laper bgt, nunggu pesenen gk kunjung dtg, pdhal di meja lain yg datangx belakangan udah pd dpt, jdi kami harus protes dulu ke dpan, dan ternyata pesenan kami dilupakan...hiksss mungkin krn kami dudukx ktutupan tembok jdi gak keliatan, dan pesanan pun terlupakan :("
Sate Kambing & Ayam Pak Jogo,Tempat makan fav kl hbs liat pameran di jec... Menu yg sering dibeli tongseng kepala kambing...
Sate Kambing & Ayam Pak Jogo,"Pelayanan cepat gak pke lama, satenya empuk, soal rasa jgn ditanya deh, enak bgt"
Sate Kambing & Ayam Pak Jogo,Sate Kambingnya kadang ada yang alot dan saat saya pesen agak gosong. Sehingga terasa makan arang saat dikunyah. Tongseng Kambing patur dicoba walaupun kurang sayurannya (Kol). Parkir tersedia luas untuk mobil dan motor
Sate Kambing & Ayam Pak Jogo,Tempat paling favorit di tempat ini
Sate Kambing & Ayam Pak Jogo,"Sate ter empuk yang pernah saya makan, mantaaap"
Sate Kambing & Ayam Pak Jogo,Rumah makan Sate Pak Jogo dekat JEC Jogja ini aekarang menyediakan variasi menu yang lebih lengkap. Saat saya kesini bersama rombongan pesan menu Sate Kambing Sate Ayam Tongseng Kambing Tongseng Ayam Jadi bagi kalian yang ga bisa makan Kambing sekarang disini ada Ayam nya gais. Untuk minuman saya pesan es teh. Jika bersama rombongan sekarang juga tersedia meja panjang di area dalam dengan nuansa tanaman tanaman bagus. Untuk rasa enak dan sebanding dengan harganya . . . . Bagi yang mau Rental Koper Sewa Koper di Jogja Instagram : @RentalKoperJogja Info Wisata Jogja Youtube Exta Indra Biro Jasa E Widodo Melayani Pengurusan Perpanjangan STNK Kendaraan Bermotor Lokasi : Jl. Tentara Pelajar 5 Depan Bunderan Samsat Jogja
Sate Kambing & Ayam Pak Jogo,Rasanya b aja. Ada yg gosong ada yg blm mateng. Tp tempat nya luas dan buka sampai malam. Lokasi jg tdk jauh dr kota
Sate Kambing & Ayam Pak Jogo,"Rasanya nak naaaan... Skrg satenya g pake tusuk, jadi tinggal leeep..."
Sate Kambing & Ayam Pak Jogo,Rasanya pas dan daging tongseng sangat empuk.
Sate Kambing & Ayam Pak Jogo,"Buat pecinta kuliner khas Jawa,disini pas..tp cari kuliner sate & tongseng yg spicy & pedas,dsini kurang pas"
Sate Kambing & Ayam Pak Jogo,Lokasi dekat JEC Banguntapan. Olahan dagingnya empuk dan besar. Sangat lezat. Anak istri saya suka makan di sini. Anak saya suka sop daging dan istri suka gulainya. Rekomendasi banget. Soalnya empuk dan lezat...
Sate Kambing & Ayam Pak Jogo,Sate kambingnya dagingnya ngenyil2 ..unik..mantap pokoknya.
Sate Kambing & Ayam Pak Jogo,"Porsi sate kambingnya cukup besar, namun alot, bisa sekalian bakar kalori dengan olah raga rahang. Rasa enak."
Sate Kambing & Ayam Pak Jogo,"Sajian pesanan relatif cepat, enak dan tempat duduk cukup tersedia. Parkir luas petugas ramah .....asyiknya asap sate menambah rasa ...."
Sate Kambing & Ayam Pak Jogo,Tempat selalu rame. Sate enak dan potongan daging ayamnya tebel. Lokasi ada di deket JEC
Sate Kambing & Ayam Pak Jogo,"Someone said pak Jogo is legendary satay and popular of its time.. tried and definitely agreed, satay was so tender, herbs n spices was good, so comfortable to have it all until plates dried...#recommended well-deserved 5-star"
Sate Kambing & Ayam Pak Jogo,Buruuukkk... pelayanan nyaa cengengesan...cewek make kacamata make jilbab di kasir jutek ...
Sate Kambing & Ayam Pak Jogo,"Isi amunisi, dari dulu rasa tak pernah mengecewakan, top pokokmen langganan bapak saya sejak 1984, pelayanan ramah, dan harga bersahabat"
Sate Kambing & Ayam Pak Jogo,"Enak,harga standart kantong dan pelayanan memuaskan"
Sate Kambing & Ayam Pak Jogo,"Setenya empuk, di tambah kuah gulenya menambah rasa"
Sate Kambing & Ayam Pak Jogo,"Sate kambing pemadam kelaparan saat makan siang... dagingnya empuk ,irisan dagingnya gede2..cocokkk...yg gak suka daging kambing tersedia sate ayam..."
Sate Kambing & Ayam Pak Jogo,"Favorit pilihan menu disini tongseng dan sate kambingnya. Bahkan tongsengnya bisa empuk banget tanpa bau prengus kambing. Makan berdua biasanya pesennya dua tongseng, satu sate, dua nasi putih, dan minumnya dua jeruk nipis panas"
Sate Kambing & Ayam Pak Jogo,"sdh 3 kali kesini,paling favorite tengklengnya..."
Sate Kambing & Ayam Pak Jogo,"Bawa pulang atau makan di tempat enak semuaaaaaa. Satenya paling yahud. Tp menu lain jg enak kok. Selalu ramai, tp pelayanannya ngga lama kok"
Sate Kambing & Ayam Pak Jogo,"tadi beli gule sama sate kambingnya overall sate nya enak. karena tadi aku pesen gule, pas suapan pertama kuah dulu kerasa kurangg untuk rasa nya engga ke asin, engga ke gurih, engga ke manis, tawar pun engga. jadi aku tambahin kecap ttp masih kurang kalo dasar rasa nya di awal tuh emang manis dikit tpi karena aku suka asin kurang masuk dilidah ku, tp seengganya memang jelas rasanya kalo manis harusnya lebih di tambahin lgi manis nya. mau minta garem gaenak sama penjual nya:( terus karna makan kaya gini kalo aku pribadi kan enaknya sharing ya, jadi kalo aku pas udh makan sate yang udh manis gule nya jadi kalah dan hilang rasanya. mungkin bisa di koreksi lgi ya untuk gule nya tpi untuk isi gule (jeroannya) sama sekali ga bau amis kambing, empuk dan ga hilang khas rasa dari jeroannya jdi untuk isiannya 👍🏼 sate kambingnya gabauuu, enak dan empuk banget. gule nya 6/10 satenya 8/10. kebetulan tadi ga rame jadi cepet bgt pelayanannya mantap. semangattt kak thankyou"
Sate Kambing & Ayam Pak Jogo,Enak bgtttt. Tapi baru baru ini knp satenya kecil kecil ya huhu
Sate Kambing & Ayam Pak Jogo,Tempatnya nyaman servisnya gercep ada ruang makan di depan dan dibelakang..harga terjangkaulah..beberapa seleb dan pejabat pernah mampir
Sate Kambing & Ayam Pak Jogo,Untuk lidah orang jatim kayaknya kurang mantab
Sate Kambing & Ayam Pak Jogo,Ya untuk rasa dengan harga yang dikeluarkan cukup seimbang.
Sate Kambing & Ayam Pak Jogo,"Enak satenya, empuk dan gak alot"
Sate Kambing & Ayam Pak Jogo,"Affordable price reasonable price and taste delicious sate and tongseng, well done. Long hours open as well so costumer can enjoy the food from day to evening, great job"
Sate Kambing & Ayam Pak Jogo,"Enak, tempat luas, antrian gak panjang, pelayanan oke lah. Dagingnya empuk pol, tp sayang kuah sate klathaknya asin. Saran: dateng di bawah jam set 9, soalnya jam 9 udah bener2 tutup."
Sate Kambing & Ayam Pak Jogo,"tempat makan luas, parkir lumayan luas, pelayanan gak pakai lama, karyawan banyak jadi satset semua. rasa sate kambing jg enak, daging empuk"
Sate Kambing & Ayam Pak Jogo,"Pesan 3 menu dan semuanya zonk. 1. Sate klatak, sofar seperti sate pada umumnya dengan bumbu kecap dan tidak ada bumbunya sama sekali, even daun jeruk pun gak kerasa/gak pakai mungkin, hambar banget bestie. Tapi FYI dagingnya masih mentah dan gosong. (Mungkin yang bakar sate terlalu cepat dengan api nyala bukan bara nyala). But I dont know, tapi rasanya luar gosong, dalam masih mentah. 2. Sate kambing, sepertinya hanya dioles/celup bumbu sekali saja ya.. terlihat sangat pucat. Dan kembali lagi BELUM MATANG. Untuk sate kambingnya lebih parah rasanya sama sekali gak ada. 3. Tongseng, rasanya masih lumayan bisa dinikmati. mungkin bumbu kurang dibanyakin dan kurang pedas. Saya kira hari terakhir di jogja bisa menikmati sate yang enak seperti sate kambing di solo.. dengan review banyak dan bagus semua . Ternyata diluar ekspektasi."
Sate Kambing & Ayam Pak Jogo,"Enak, ada menu olahan ayamnya, sangat cocok buat yg pgn sate klatak tapi ga mau nunggu lama, pelayanannya cepat, cmn 5-15 menit menu yg dipesan sudah tersedia, mskipun kondisi lg lumayan ramai, ga sampe nunggu ber jam2, parkir luas sampai ke lahan di sebrang jalan,,"
Sate Kambing & Ayam Pak Jogo,Sate ayam & sate kambingnya juara enak dan tidak alot/prengus
Sate Kambing & Ayam Pak Jogo,"Sate klatak nya mantap,sate ayam juga enak.. tongseng ayam jawa nya juga mantap.. sayang sekali lupa foto🤭"
Sate Kambing & Ayam Pak Jogo,"Bingung pas ke jogja mau makan apa, iseng cari di gmaps dapetlah rekomendasi ini dan ternyata ga ngecewain sama sekali. Semua enak😭👍🏻 Ada tapinya ya guys, aroma kambingnya masih lumayan kecium. Untuk beberapa orang mungkin agak kurang berselera. Tapi overall dagingnya empuk, gurih dan bikin nagih! harganya juga okelah cukup ramah👍🏻 tapi sayang penyajian sate klothoknya tidak pakai tusukan khas nya (yang panjang itu)😢 tapi gapapa yang jelas enak semua masakannya✨ ohiya tempatnya ada outdoor dan indoor yaa😁"
Sate Kambing & Ayam Pak Jogo,"Empuk, tapi rasa bumbu masih bisa ditingkatkan sebenernya"
Sate Kambing & Ayam Pak Jogo,Tempat luas... Rasa recomended .. Pelayanan cepat... Harga terjangkau
Sate Kambing & Ayam Pak Jogo,"Varian menunya enak, cari tempatnya gampang, tidak direkomendasi buat yg mempunyai kolestrol"
Sate Kambing & Ayam Pak Jogo,paling suka makan tengkleng dan tongsengnya....mantabs.....
